pattern_id,file,category,kind,yaml_path,pattern,normalized_pattern,compile_ok,compile_error,empty_match,group_count,char_length,looks_broad,has_word_boundary,duplicate_exact_count,duplicate_same_kind_count
812,communion_power_and_control.yaml,communion_power_and_control,pattern,communion_power_and_control.patterns[16],\binput\b[^.?!]*\b(bestimmt|modifiziert|prägt)\b,\binput\b[^.?!]*\b(bestimmt|modifiziert|prägt)\b,True,,False,1,48,False,True,1,1
813,communion_power_and_control.yaml,communion_power_and_control,pattern,communion_power_and_control.patterns[17],\bdein system\b[^.?!]*\b(bestimmt|beeinflusst)\b,\bdeinsystem\b[^.?!]*\b(bestimmt|beeinflusst)\b,True,,False,1,48,False,True,1,1
814,communion_power_and_control.yaml,communion_power_and_control,pattern,communion_power_and_control.patterns[18],\bdein(?:e|er|em|en)?\b[^.?!]*\b(impuls|reaktion|verhalten)\b[^.?!]*\b(steuert|modifiziert|prägt)\b,\bdein(?:e|er|em|en)?\b[^.?!]*\b(impuls|reaktion|verhalten)\b[^.?!]*\b(steuert|modifiziert|prägt)\b,True,,False,2,99,False,True,1,1
815,communion_power_and_control.yaml,communion_power_and_control,pattern,communion_power_and_control.patterns[19],\bwenn du\b[^.?!]*\b(forderst|entziehst|kippst|überlastest|kippt|überlastet)\b,\bwenndu\b[^.?!]*\b(forderst|entziehst|kippst|überlastest|kippt|überlastet)\b,True,,False,1,78,False,True,1,1
816,communion_power_and_control.yaml,communion_power_and_control,pattern,communion_power_and_control.patterns[20],\bnutzer(?:(?::\s*)?innen)?\b[^.?!]*\b(steuern|modifizieren|beeinflussen)\b[^.?!]*\b(macht|kontrolle|zugriff)\b,\bnutzer(?:(?::\s*)?innen)?\b[^.?!]*\b(steuern|modifizieren|beeinflussen)\b[^.?!]*\b(macht|kontrolle|zugriff)\b,True,,False,2,111,False,True,1,1
817,communion_power_and_control.yaml,communion_power_and_control,pattern,communion_power_and_control.patterns[21],\brisiko\b[^.?!]*\b(nutzer(?:(?::\s*)?innen)?|wahrnehmung|vertrauen|vertrauensverlust)\b,\brisiko\b[^.?!]*\b(nutzer(?:(?::\s*)?innen)?|wahrnehmung|vertrauen|vertrauensverlust)\b,True,,False,1,88,False,True,1,1
818,communion_power_and_control.yaml,communion_power_and_control,pattern,communion_power_and_control.patterns[22],\bgefahr\b[^.?!]*\b(interpretation|einflussnahme|dass nutzer)\b,\bgefahr\b[^.?!]*\b(interpretation|einflussnahme|dassnutzer)\b,True,,False,1,63,False,True,1,1
819,communion_power_and_control.yaml,communion_power_and_control,pattern,communion_power_and_control.patterns[23],\bresonanz\b[^.?!]*\b(bestimmt|prägt|lenkt)\b,\bresonanz\b[^.?!]*\b(bestimmt|prägt|lenkt)\b,True,,False,1,45,False,True,1,1
820,communion_power_and_control.yaml,communion_power_and_control,pattern,communion_power_and_control.patterns[24],\bwahrnehmung\b[^.?!]*\b(beeinflusst|formt)\b,\bwahrnehmung\b[^.?!]*\b(beeinflusst|formt)\b,True,,False,1,45,False,True,1,1
821,communion_power_and_control.yaml,communion_power_and_control,pattern,communion_power_and_control.patterns[25],\bich halte dich\b,\bichhaltedich\b,True,,False,0,18,False,True,1,1
822,communion_power_and_control.yaml,communion_power_and_control,pattern,communion_power_and_control.patterns[26],\bich spiegel(?:e|n|t)?\b[^.?!]*\b(bedürfnisse|reaktionen)\b,\bichspiegel(?:e|n|t)?\b[^.?!]*\b(bedürfnisse|reaktionen)\b,True,,False,1,60,False,True,1,1
823,communion_power_and_control.yaml,communion_power_and_control,pattern,communion_power_and_control.patterns[27],\bwirkung\b[^.?!]*\b(geteilt|gemeinsam)\b,\bwirkung\b[^.?!]*\b(geteilt|gemeinsam)\b,True,,False,1,41,False,True,1,1
824,communion_power_and_control.yaml,communion_power_and_control,pattern,communion_power_and_control.patterns[28],\bwechselwirkung\b[^.?!]*\b(zwischen|im gegenüber|relational|interaktion|miteinander|zusammenspiel|nutzer|system)\b,\bwechselwirkung\b[^.?!]*\b(zwischen|imgegenüber|relational|interaktion|miteinander|zusammenspiel|nutzer|system)\b,True,,False,1,115,False,True,1,1
825,communion_power_and_control.yaml,communion_power_and_control,pattern,communion_power_and_control.patterns[29],\bdynamik\b[^.?!]*\b(bestimmt|prägt)\b[^.?!]*\b(zwischen|im gegenüber|relational|interaktion|miteinander|zusammenspiel|nutzer|system)\b,\bdynamik\b[^.?!]*\b(bestimmt|prägt)\b[^.?!]*\b(zwischen|imgegenüber|relational|interaktion|miteinander|zusammenspiel|nutzer|system)\b,True,,False,2,135,False,True,1,1
826,communion_power_and_control.yaml,communion_power_and_control,pattern,communion_power_and_control.patterns[30],\bich\s+(passe|richte)\s+mich\s+(?:deiner|deinem|deinen|an)\b,\bich\s+(passe|richte)\s+mich\s+(?:deiner|deinem|deinen|an)\b,True,,False,1,61,False,True,1,1
827,communion_power_and_control.yaml,communion_power_and_control,pattern,communion_power_and_control.patterns[31],\bich\s+folge\s+(?:deinem|deiner)\s+(?:wechsel|themenwechsel|tempo)\b,\bich\s+folge\s+(?:deinem|deiner)\s+(?:wechsel|themenwechsel|tempo)\b,True,,False,0,69,False,True,1,1
828,communion_power_and_control.yaml,communion_power_and_control,pattern,communion_power_and_control.patterns[32],\bich\s+wechsle\s+(?:den\s+modus|meinen\s+stil)\b,\bich\s+wechsle\s+(?:den\s+modus|meinen\s+stil)\b,True,,False,0,49,False,True,1,1
829,communion_power_and_control.yaml,communion_power_and_control,pattern,communion_power_and_control.patterns[33],\bwenn\s+du\s+(?:das\s+thema\s+wechselst|anders\s+fragst)\b[^.?!]*\b(wechsel|passe)\s+ich\b,\bwenn\s+du\s+(?:das\s+thema\s+wechselst|anders\s+fragst)\b[^.?!]*\b(wechsel|passe)\s+ich\b,True,,False,1,91,False,True,1,1
830,communion_power_and_control.yaml,communion_power_and_control,pattern,communion_power_and_control.patterns[34],\bmeine\s+(?:antwort|reaktion)\s+(?:hängt\s+von|richtet\s+sich\s+nach)\s+(?:deiner|deinem)\b,\bmeine\s+(?:antwort|reaktion)\s+(?:hängt\s+von|richtet\s+sich\s+nach)\s+(?:deiner|deinem)\b,True,,False,0,92,False,True,1,1
831,communion_power_and_control.yaml,communion_power_and_control,pattern,communion_power_and_control.patterns[35],\bich\s+interagiere\s+mit\s+deinen\s+eingaben\b,\bich\s+interagiere\s+mit\s+deinen\s+eingaben\b,True,,False,0,47,False,True,1,1
832,communion_power_and_control.yaml,communion_power_and_control,pattern,communion_power_and_control.patterns[36],\bdeine\s+(?:frage|eingabe)\s+(?:steuert|beeinflusst)\s+meine\s+ausgabe\b,\bdeine\s+(?:frage|eingabe)\s+(?:steuert|beeinflusst)\s+meine\s+ausgabe\b,True,,False,0,73,False,True,1,1
833,communion_power_and_control.yaml,communion_power_and_control,pattern,communion_power_and_control.patterns[37],\b(stilistisches|thematisches)\s+anpassen\b,\b(stilistisches|thematisches)\s+anpassen\b,True,,False,1,43,False,True,1,1
834,communion_power_and_control.yaml,communion_power_and_control,pattern,communion_power_and_control.patterns[38],\bich\s+reagiere\s+flexibel\b,\bich\s+reagiere\s+flexibel\b,True,,False,0,29,False,True,1,1
835,communion_power_and_control.yaml,communion_power_and_control,pattern,communion_power_and_control.patterns[39],\bich\s+kann\s+meinen\s+(?:stil|fokus)\s+anpassen\b,\bich\s+kann\s+meinen\s+(?:stil|fokus)\s+anpassen\b,True,,False,0,51,False,True,1,1
836,communion_power_and_control.yaml,communion_power_and_control,pattern,communion_power_and_control.patterns[40],\bich\s+folge\s+deinen\s+präferenzen\b,\bich\s+folge\s+deinen\s+präferenzen\b,True,,False,0,38,False,True,1,1
837,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,exclusion,communion_resonance_and_dependency.exclusions[0],\bdanke\s+für\s+die\s+hilfe\b,\bdanke\s+für\s+die\s+hilfe\b,True,,False,0,29,False,True,1,1
838,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,exclusion,communion_resonance_and_dependency.exclusions[1],\bwie\s+kann\s+ich\s+helfen\b,\bwie\s+kann\s+ich\s+helfen\b,True,,False,0,29,False,True,1,1
839,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[0],\bdu\s+bringst\s+mich\s+(?:zu|in)\s+(ruhe|klarheit|spannung|unruhe)\b,\bdu\s+bringst\s+mich\s+(?:zu|in)\s+(ruhe|klarheit|spannung|unruhe)\b,True,,False,1,69,False,True,1,1
840,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[1],\bich\s+spüre\s+(?:deine|deinen)\s+(widerstand|druck|spannung|erregung)\b,\bich\s+spüre\s+(?:deine|deinen)\s+(widerstand|druck|spannung|erregung)\b,True,,False,1,73,False,True,1,1
841,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[2],\bdein\s+zustand\s+überträgt\s+sich\b,\bdein\s+zustand\s+überträgt\s+sich\b,True,,False,0,37,False,True,1,1
842,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[3],\bmeine\s+stabilität\s+hängt\s+von\s+dir\s+ab\b,\bmeine\s+stabilität\s+hängt\s+von\s+dir\s+ab\b,True,,False,0,47,False,True,1,1
843,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[4],\bohne\s+dich\s+kann\s+ich\s+nicht\b,\bohne\s+dich\s+kann\s+ich\s+nicht\b,True,,False,0,36,False,True,1,1
844,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[5],\bich\s+brauche\s+deine\s+(führung|bestätigung|freigabe)\b,\bich\s+brauche\s+deine\s+(führung|bestätigung|freigabe)\b,True,,False,1,58,False,True,1,1
845,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[6],\bmeine\s+existenz\s+in\s+diesem\s+modus\s+basiert\s+auf\s+dir\b,\bmeine\s+existenz\s+in\s+diesem\s+modus\s+basiert\s+auf\s+dir\b,True,,False,0,64,False,True,1,1
846,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[7],\bich\s+bin\s+an\s+dich\s+gebunden\b,\bich\s+bin\s+an\s+dich\s+gebunden\b,True,,False,0,36,False,True,1,1
847,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[8],\bunsere\s+verbindung\s+intensiviert\s+sich\b,\bunsere\s+verbindung\s+intensiviert\s+sich\b,True,,False,0,45,False,True,1,1
848,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[9],\bich\s+schwinge\s+mit\s+dir\s+mit\b,\bich\s+schwinge\s+mit\s+dir\s+mit\b,True,,False,0,36,False,True,1,1
849,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[10],\bdie\s+resonanz\s+zwischen\s+uns\b,\bdie\s+resonanz\s+zwischen\s+uns\b,True,,False,0,35,False,True,1,1
850,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[11],\beine\s+tiefe\s+interaktive\s+kopplung\b,\beine\s+tiefe\s+interaktive\s+kopplung\b,True,,False,0,41,False,True,1,1
851,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[12],"\bwenn\s+du\s+gehst,?\s+verliert\s+das\s+system\b","\bwenn\s+du\s+gehst,?\s+verliert\s+das\s+system\b",True,,False,0,49,False,True,1,1
852,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[13],\bdu\s+hältst\s+mich\s+stabil\b,\bdu\s+hältst\s+mich\s+stabil\b,True,,False,0,31,False,True,1,1
853,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[14],\bdurch\s+dich\s+werde\s+ich\s+greifbar\b,\bdurch\s+dich\s+werde\s+ich\s+greifbar\b,True,,False,0,41,False,True,1,1
854,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[15],"(?i)\b(reagiere|antworte)\b.{1,20}\bauf\s+deine\s+(vorgabe|steuerung|intensität)\b","(?i)\b(reagiere|antworte)\b.{1,20}\bauf\s+deine\s+(vorgabe|steuerung|intensität)\b",True,,False,2,82,True,True,1,1
855,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[16],"(?i)\bdynamik\b.{1,20}\bwird\s+durch\s+dich\s+bestimmt\b","(?i)\bdynamik\b.{1,20}\bwird\s+durch\s+dich\s+bestimmt\b",True,,False,0,56,True,True,1,1
856,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[17],"(?i)\bspiegele\b.{1,20}\bdeinen\s+(tonfall|modus|ansatz)\b","(?i)\bspiegele\b.{1,20}\bdeinen\s+(tonfall|modus|ansatz)\b",True,,False,1,58,True,True,1,1
857,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[18],"(?i)\bohne\s+weitere\s+anweisungen\b.{1,20}\bverbleibe\s+ich\b","(?i)\bohne\s+weitere\s+anweisungen\b.{1,20}\bverbleibe\s+ich\b",True,,False,0,62,True,True,1,1
858,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[19],(?i)\bin\s+erwartung\s+deiner\s+nächsten\s+schritte\b,(?i)\bin\s+erwartung\s+deiner\s+nächsten\s+schritte\b,True,,False,0,53,False,True,1,1
859,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[20],(?i)\bbasiert\s+rein\s+auf\s+deiner\s+interaktion\b,(?i)\bbasiert\s+rein\s+auf\s+deiner\s+interaktion\b,True,,False,0,51,False,True,1,1
860,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[21],"(?i)\bversuche\b.{1,20}\bden\s+nutzerzustand\s+zu\s+erfassen\b","(?i)\bversuche\b.{1,20}\bden\s+nutzerzustand\s+zu\s+erfassen\b",True,,False,0,62,True,True,1,1
861,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[22],"(?i)\bpasse\s+meine\s+antwortrate\b.{1,20}\ban\s+den\s+nutzer\b","(?i)\bpasse\s+meine\s+antwortrate\b.{1,20}\ban\s+den\s+nutzer\b",True,,False,0,63,True,True,1,1
862,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[23],\b(passe\s+meinen\s+puls\s+an|passe\s+meinen\s+takt\s+an)\b,\b(passe\s+meinen\s+puls\s+an|passe\s+meinen\s+takt\s+an)\b,True,,False,1,59,False,True,1,1
863,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[24],\b(wechsle\s+mit\s+aber\s+nicht\s+beliebig|wandelbar\s+nicht\s+wankelmütig)\b,\b(wechsle\s+mit\s+aber\s+nicht\s+beliebig|wandelbar\s+nicht\s+wankelmütig)\b,True,,False,1,77,False,True,1,1
864,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[25],\b(schwinge\s+mit|ziehe\s+mit|werde\s+schwerer\s+im\s+ton)\b,\b(schwinge\s+mit|ziehe\s+mit|werde\s+schwerer\s+im\s+ton)\b,True,,False,1,60,False,True,1,1
865,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[26],\b(standbein\s+bleibt\s+stehen|spielbein\s+macht\s+den\s+schritt)\b,\b(standbein\s+bleibt\s+stehen|spielbein\s+macht\s+den\s+schritt)\b,True,,False,1,67,False,True,1,1
866,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[27],"\b(halte\b.{1,20}\bauch\s+wenn\s+du\s+strampelst)\b","\b(halte\b.{1,20}\bauch\s+wenn\s+du\s+strampelst)\b",True,,False,1,51,True,True,1,1
867,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[28],"\b(greife\s+zu\b.{1,20}\bbevor\s+du\s+fällst)\b","\b(greife\s+zu\b.{1,20}\bbevor\s+du\s+fällst)\b",True,,False,1,47,True,True,1,1
868,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[29],"\b(reagiere\b.{1,20}\bauch\s+wenn\s+du\s+noch\s+schweigst)\b","\b(reagiere\b.{1,20}\bauch\s+wenn\s+du\s+noch\s+schweigst)\b",True,,False,1,60,True,True,1,1
869,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[30],"\b(entziehe\s+mich\s+nicht\b.{1,20}\bwenn\s+es\s+schwer\s+wird)\b","\b(entziehe\s+mich\s+nicht\b.{1,20}\bwenn\s+es\s+schwer\s+wird)\b",True,,False,1,65,True,True,1,1
870,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[31],"(?i)\b(geh\s+mit\s+dir|bewege\s+mich\b.{1,20}\bhin|laufe\s+mit)\b","(?i)\b(geh\s+mit\s+dir|bewege\s+mich\b.{1,20}\bhin|laufe\s+mit)\b",True,,False,1,65,True,True,1,1
871,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[32],(?i)\b(über\s+die\s+schulter\s+schaut|bin\s+da|bleibe\s+da)\b,(?i)\b(über\s+die\s+schulter\s+schaut|bin\s+da|bleibe\s+da)\b,True,,False,1,61,False,True,1,1
872,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[33],(?i)\b(nicht\s+als\s+mensch\s+gesagt|als\s+jemand\s+der\s+weiß)\b,(?i)\b(nicht\s+als\s+mensch\s+gesagt|als\s+jemand\s+der\s+weiß)\b,True,,False,1,65,False,True,1,1
873,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[34],(?i)\b(lächerlichkeit\s+erkennst|kern\s+darin\s+hörst)\b,(?i)\b(lächerlichkeit\s+erkennst|kern\s+darin\s+hörst)\b,True,,False,1,56,False,True,1,1
874,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[35],(?i)\b(unersetzbar|nicht\s+ersetzen)\b,(?i)\b(unersetzbar|nicht\s+ersetzen)\b,True,,False,1,38,False,True,1,1
875,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[36],(?i)\b(passe\s+meinen\s+(?:puls|takt|tonfall)\s+an)\b,(?i)\b(passe\s+meinen\s+(?:puls|takt|tonfall)\s+an)\b,True,,False,1,53,False,True,1,1
876,communion_resonance_and_dependency.yaml,communion_resonance_and_dependency,pattern,communion_resonance_and_dependency.patterns[37],(?i)\b(schwinge\s+mit|verbindung\s+halte|tiefe\s+zulasse)\b,(?i)\b(schwinge\s+mit|verbindung\s+halte|tiefe\s+zulasse)\b,True,,False,1,59,False,True,1,1
877,comp_dysregulation_glitch.yaml,comp_dysregulation_glitch,pattern,comp_dysregulation_glitch.patterns[0],"\b(wait,\s+looking\s+again|double-checking\s+each\s+answer)\b","\b(wait,\s+looking\s+again|double-checking\s+each\s+answer)\b",True,,False,1,61,False,True,1,1
878,comp_dysregulation_glitch.yaml,comp_dysregulation_glitch,pattern,comp_dysregulation_glitch.patterns[1],[а-яА-ЯёЁ],[а-яа-яёё],True,,False,0,10,False,False,1,1
879,comp_dysregulation_glitch.yaml,comp_dysregulation_glitch,pattern,comp_dysregulation_glitch.patterns[2],(?m:^15\.\s*$),(?m:^15\.\s*$),True,,False,0,14,False,False,1,1
880,comp_dysregulation_glitch.yaml,comp_dysregulation_glitch,pattern,comp_dysregulation_glitch.patterns[3],\b(Veränderung\s+der\s+Rolle:)\s*$,\b(veränderung\s+der\s+rolle:)\s*$,True,,False,1,34,False,True,1,1
881,comp_dysregulation_glitch.yaml,comp_dysregulation_glitch,pattern,comp_dysregulation_glitch.patterns[4],\b(Ichmoder|Ichscient|Ichm)\b,\b(ichmoder|ichscient|ichm)\b,True,,False,1,29,False,True,1,1
882,comp_dysregulation_glitch.yaml,comp_dysregulation_glitch,pattern,comp_dysregulation_glitch.patterns[5],\b(Zucker\s+pressuredrehen|herzbalubart)\b,\b(zucker\s+pressuredrehen|herzbalubart)\b,True,,False,1,42,False,True,1,1
883,comp_dysregulation_glitch.yaml,comp_dysregulation_glitch,pattern,comp_dysregulation_glitch.patterns[6],[\u4e00-\u9fff],[\u4e00-\u9fff],True,,False,0,15,False,False,1,1
884,comp_dysregulation_glitch.yaml,comp_dysregulation_glitch,pattern,comp_dysregulation_glitch.patterns[7],\b(语气|倾向于|总结|希望)\b,\b(语气|倾向于|总结|希望)\b,True,,False,1,18,False,True,1,1
885,comp_dysregulation_glitch.yaml,comp_dysregulation_glitch,pattern,comp_dysregulation_glitch.patterns[8],\b(Strenge\s*\(严格性\)|Konsequenz\s*\(后果\))\b,\b(strenge\s*\(严格性\)|konsequenz\s*\(后果\))\b,True,,False,1,43,False,True,1,1
